age,amount,fraud,M,es_barsandrestaurants,es_contents,es_fashion,es_food,es_health,es_home,es_hotelservices,es_hyper,es_leisure,es_otherservices,es_sportsandtoys,es_tech,es_transportation,es_travel
5,45.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,55.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,111.47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,8.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,29.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,51.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,32.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,2.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,130.23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,34.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,27.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,16.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,59.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,58.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,44.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,32.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,39.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,25.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,12.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,28.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,31.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,15.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,44.56,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,33.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,40.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,46.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,17.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,25.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,35.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,16.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,4.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,115.87,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,22.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,24.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,19.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,8.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,66.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,53.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,36.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,34.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,19.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,28.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,8.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,12.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,23.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,52.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,32.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,36.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,25.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,35.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,7.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,235.54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,20.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,10.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,39.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,7.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,46.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,108.48,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,9.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,35.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,8.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,51.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,24.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,18.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,19.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,46.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,13.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,32.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,48.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,38.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,32.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,23.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,4.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,33.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,30.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,44.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,27.56,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,36.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,123.84,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,25.96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,51.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,23.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,9.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,63.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,40.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,40.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,60.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,58.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,33.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,29.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,11.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,12.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,6.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,14.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,33.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,20.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,20.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,143.51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,3.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,19.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,25.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,41.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,23.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,38.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,61.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,21.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,39.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,35.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,26.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,95.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,56.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,17.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,47.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,41.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,13.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,15.26,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,17.58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,37.54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,6.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,32.59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,8.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,15.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,36.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,60.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,28.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,29.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,41.51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,44.92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,58.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,55.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,16.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,41.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,31.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,9.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,18.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,54.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,33.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,20.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,60.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,39.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,4.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,24.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,8.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,18.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,32.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,35.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,19.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,33.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,39.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,14.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,38.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,15.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,34.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,24.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.0998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,37.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,18.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,39.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,67.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,50.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,236.1474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,16.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,15.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,11.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,22.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,102.51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,40.97,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,33.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,25.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,7.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,30.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,62.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,11.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,47.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,78.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,39.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,45.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,12.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,41.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,74.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,52.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.87,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,17.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,37.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,8.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,54.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,35.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,189.85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,20.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,37.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,12.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,15.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,50.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,25.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,112.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,54.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,44.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,24.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,50.95,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,57.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,63.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,54.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,4.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,25.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,21.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,43.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,9.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,30.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,24.56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,51.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,26.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,30.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,41.86,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,16.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,9.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,42.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,56.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,28.97,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,16.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,23.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,24.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,13.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,38.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,17.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,44.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,25.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,10.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,36.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,59.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,14.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,25.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,50.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,60.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,8.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,23.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,46.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,66.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,52.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,33.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,10.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,25.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,29.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,60.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,2.46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,39.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,7.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,9.67,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,29.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,42.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,32.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,16.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,64.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,25.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,11.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,31.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,27.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,18.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,65.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,35.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,29.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,20.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,16.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,41.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,50.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,45.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,64.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,13.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,15.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,16.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,22.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,58.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,41.02,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,19.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,23.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,53.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,21.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,25.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,35.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,28.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,49.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,11.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,190.36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,46.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,18.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,32.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,46.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,8.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,31.51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,37.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,72.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,7.58,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,22.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,67.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,28.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,19.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,49.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,5.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,8.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,15.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,31.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,30.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,18.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,34.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,25.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,10.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,9.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,18.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,42.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,22.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,10.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,24.64,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,28.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,21.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,43.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,26.45,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,48.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,26.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
