age,gender,category,amount,fraud
2,F,es_transportation,39.48,0
3,M,es_transportation,25.56,0
5,M,es_transportation,35.17,0
3,F,es_transportation,11.76,0
5,F,es_transportation,17.82,0
4,M,es_transportation,3.03,0
1,F,es_transportation,21.88,0
3,F,es_transportation,26.46,0
5,F,es_transportation,62.7,0
2,F,es_transportation,48.87,0
2,M,es_transportation,29.77,0
4,F,es_transportation,10.68,0
2,M,es_transportation,6.14,0
4,F,es_food,1.0998,0
5,M,es_transportation,65.14,0
4,F,es_transportation,17.87,0
3,F,es_transportation,39.47,0
2,M,es_transportation,7.41,0
6,M,es_transportation,47.25,0
2,F,es_transportation,52.6,0
1,F,es_transportation,20.2,0
5,F,es_transportation,60.01,0
2,M,es_transportation,4.44,0
2,F,es_transportation,11.69,0
3,F,es_transportation,21.65,0
2,F,es_transportation,12.12,0
4,F,es_transportation,26.61,0
3,M,es_transportation,27.77,0
3,M,es_transportation,1.25,0
3,M,es_transportation,5.77,0
2,M,es_transportation,18.08,0
2,M,es_transportation,22.87,0
4,F,es_transportation,16.81,0
1,M,es_transportation,34.93,0
5,M,es_transportation,48.09,0
4,M,es_transportation,1.0998,0
3,F,es_transportation,41.03,0
4,F,es_transportation,57.48,0
2,F,es_transportation,30.77,0
2,F,es_transportation,49.62,0
5,M,es_transportation,30.35,0
3,M,es_transportation,29.04,0
3,M,es_transportation,47.52,0
2,M,es_transportation,9.53,0
4,F,es_transportation,23.26,0
3,M,es_transportation,4.84,0
2,F,es_transportation,28.05,0
5,F,es_transportation,24.41,0
4,M,es_transportation,5.65,0
5,M,es_transportation,30.55,0
2,F,es_transportation,72.55,0
2,F,es_transportation,18.32,0
2,M,es_barsandrestaurants,37.63,0
3,M,es_transportation,3.4,0
3,F,es_transportation,27.79,0
2,M,es_fashion,107.54,0
4,F,es_transportation,18.52,0
2,M,es_transportation,35.33,0
6,F,es_transportation,39.78,0
5,M,es_transportation,49.02,0
2,M,es_transportation,11.7,0
5,F,es_transportation,43.76,0
3,M,es_transportation,33.81,0
4,M,es_tech,56.93,0
1,F,es_fashion,33.01,0
1,M,es_transportation,53.79,0
2,F,es_transportation,41.01,0
4,F,es_transportation,37.2,0
3,F,es_transportation,39.03,0
3,F,es_transportation,60.38,0
1,M,es_transportation,7.46,0
3,M,es_transportation,9.08,0
3,M,es_transportation,7.53,0
3,M,es_transportation,43.14,0
5,M,es_transportation,26.49,0
2,F,es_transportation,35.88,0
2,M,es_transportation,28.87,0
5,F,es_transportation,35.56,0
2,F,es_transportation,7.89,0
4,M,es_transportation,22.87,0
2,F,es_transportation,21.54,0
3,F,es_transportation,59.7,0
4,M,es_transportation,47.01,0
5,M,es_transportation,45.86,0
2,M,es_transportation,51.11,0
5,M,es_health,123.44,0
2,M,es_transportation,14.67,0
3,F,es_barsandrestaurants,38.45,0
1,F,es_transportation,14.34,0
4,F,es_transportation,2.63,0
2,M,es_transportation,13.3,0
5,F,es_transportation,7.36,0
6,M,es_transportation,57,0
U,E,es_hotelservices,236.1474,0
2,M,es_transportation,5.36,0
2,F,es_transportation,1.74,0
3,M,es_transportation,5.65,0
2,F,es_transportation,3.31,0
2,M,es_transportation,8.89,0
2,F,es_wellnessandbeauty,62.12,0
2,M,es_transportation,52.33,0
4,F,es_transportation,51.66,0
5,F,es_transportation,50.78,0
4,M,es_transportation,64.95,0
1,F,es_transportation,8.14,0
5,M,es_transportation,11.45,0
6,F,es_transportation,27.86,0
3,F,es_transportation,20.45,0
3,M,es_transportation,26.29,0
2,F,es_transportation,35.06,0
2,F,es_transportation,40.82,0
2,F,es_transportation,66.27,0
2,F,es_transportation,29.01,0
2,F,es_contents,82.32,0
4,F,es_transportation,18.71,0
0,M,es_transportation,33.23,0
2,F,es_transportation,15.81,0
6,M,es_transportation,80.42,0
2,F,es_transportation,9.87,0
2,F,es_transportation,9.73,0
1,F,es_transportation,33.38,0
2,F,es_transportation,32.41,0
1,F,es_transportation,35.21,0
4,F,es_transportation,17.04,0
3,M,es_transportation,44.96,0
3,M,es_transportation,1.0998,0
4,F,es_transportation,5.61,0
1,F,es_transportation,11.59,0
2,M,es_transportation,66.53,0
3,F,es_transportation,14.23,0
3,F,es_transportation,44.92,0
2,F,es_transportation,19.71,0
3,M,es_transportation,11.15,0
3,F,es_contents,50.57,0
2,F,es_transportation,16.87,0
2,F,es_transportation,50.26,0
4,F,es_transportation,27.44,0
5,F,es_transportation,1.0998,0
3,F,es_health,130.07,0
2,M,es_transportation,74.43,0
2,F,es_transportation,24.77,0
3,M,es_transportation,70.13,0
2,F,es_hyper,11.13,0
5,F,es_transportation,9.52,0
2,F,es_hyper,36.05,0
3,F,es_transportation,9.58,0
4,F,es_transportation,49.31,0
2,F,es_transportation,54.18,0
4,F,es_transportation,55.3,0
2,F,es_transportation,21.4,0
2,F,es_transportation,22.31,0
3,M,es_transportation,16.95,0
3,M,es_transportation,17.97,0
4,M,es_transportation,1.82,0
4,M,es_transportation,70.32,0
2,M,es_transportation,36.69,0
3,M,es_transportation,13.1,0
3,M,es_transportation,18.79,0
1,F,es_transportation,23.52,0
2,M,es_transportation,36.53,0
4,M,es_transportation,35.6,0
4,M,es_transportation,23.36,0
3,M,es_transportation,65.32,0
3,M,es_transportation,44.24,0
2,M,es_transportation,22.7,0
3,M,es_transportation,36.52,0
2,M,es_transportation,43.16,0
2,M,es_transportation,4.09,0
3,F,es_transportation,41.96,0
3,M,es_transportation,10.27,0
2,M,es_transportation,43.06,0
3,F,es_transportation,17.8,0
3,M,es_food,35.77,0
2,M,es_transportation,47.23,0
3,M,es_transportation,44.71,0
4,M,es_transportation,16.17,0
1,M,es_home,208.86,0
4,F,es_transportation,33.53,0
2,M,es_transportation,41.97,0
3,M,es_wellnessandbeauty,43.4,0
4,M,es_food,48.77,0
1,F,es_transportation,11.3,0
2,F,es_transportation,10.57,0
4,M,es_transportation,21.4,0
5,M,es_transportation,49.96,0
3,M,es_transportation,48.2,0
3,M,es_transportation,47.28,0
4,M,es_transportation,1.42,0
2,M,es_transportation,40.55,0
3,M,es_fashion,34,0
5,F,es_transportation,33.36,0
5,F,es_transportation,41.75,0
5,M,es_transportation,28.41,0
5,F,es_health,180.07,0
2,M,es_wellnessandbeauty,2.46,0
1,F,es_wellnessandbeauty,111.24,0
3,M,es_transportation,73.25,0
2,M,es_transportation,15.23,0
3,F,es_transportation,19.99,0
6,F,es_transportation,24.5,0
3,M,es_wellnessandbeauty,28.15,0
4,F,es_transportation,18.17,0
2,F,es_transportation,10.79,0
4,F,es_transportation,15.94,0
4,M,es_transportation,29.09,0
3,M,es_transportation,16.64,0
2,M,es_transportation,12.17,0
4,F,es_food,5.29,0
1,M,es_transportation,14.03,0
5,F,es_transportation,17.3,0
2,F,es_transportation,23.3,0
3,M,es_transportation,31.99,0
4,F,es_transportation,48.52,0
3,M,es_transportation,14.31,0
3,F,es_transportation,7.99,0
2,F,es_hyper,9.53,0
4,M,es_transportation,36.12,0
2,M,es_transportation,7.54,0
3,F,es_transportation,13.66,0
2,F,es_transportation,61.28,0
5,F,es_transportation,42.26,0
6,M,es_transportation,16.32,0
2,F,es_transportation,15.79,0
2,F,es_transportation,12.27,0
6,M,es_transportation,22.03,0
5,F,es_transportation,3.36,0
2,M,es_transportation,41.79,0
4,M,es_transportation,71.26,0
3,M,es_transportation,22.21,0
4,F,es_food,29.59,0
3,F,es_transportation,29.12,0
2,F,es_transportation,34.83,0
5,F,es_transportation,21.12,0
2,F,es_wellnessandbeauty,32.17,0
2,M,es_transportation,24.89,0
2,F,es_transportation,51.07,0
3,F,es_transportation,27.82,0
4,F,es_transportation,38.72,0
2,F,es_transportation,4.09,0
2,F,es_transportation,19.19,0
2,M,es_food,13.01,0
3,M,es_transportation,24.92,0
1,M,es_transportation,41.42,0
1,F,es_transportation,36.14,0
2,F,es_transportation,3.09,0
3,M,es_transportation,24.95,0
5,M,es_transportation,21.37,0
3,F,es_fashion,62.95,0
2,M,es_transportation,51.09,0
3,M,es_transportation,29,0
2,F,es_transportation,20.08,0
3,M,es_transportation,3.94,0
4,M,es_transportation,42.45,0
6,M,es_transportation,35.42,0
2,M,es_transportation,11.91,0
2,F,es_transportation,54.15,0
5,M,es_transportation,3.46,0
3,M,es_transportation,50.82,0
5,F,es_transportation,24.19,0
3,F,es_transportation,26.15,0
2,F,es_wellnessandbeauty,63.62,0
3,F,es_wellnessandbeauty,142.84,0
5,F,es_transportation,5.58,0
5,F,es_transportation,18.02,0
4,F,es_transportation,1.0998,0
4,F,es_transportation,30.1,0
2,F,es_transportation,9.82,0
3,M,es_transportation,4.48,0
4,M,es_transportation,46.62,0
2,F,es_transportation,49.44,0
4,M,es_transportation,8.04,0
4,M,es_wellnessandbeauty,88.79,0
2,M,es_transportation,31.65,0
5,M,es_transportation,34.44,0
2,F,es_transportation,9.84,0
3,F,es_health,164.68,0
2,M,es_transportation,30.5,0
2,M,es_transportation,13.45,0
2,F,es_transportation,6.92,0
3,F,es_transportation,42.4,0
3,F,es_transportation,1.0998,0
2,F,es_transportation,28.27,0
2,M,es_sportsandtoys,188.64,0
4,M,es_transportation,42.16,0
3,F,es_transportation,25,0
3,M,es_transportation,32.84,0
4,F,es_transportation,39.44,0
1,F,es_transportation,20.9,0
1,F,es_transportation,1.0998,0
5,F,es_transportation,45.58,0
2,F,es_transportation,55.1,0
1,M,es_transportation,40.79,0
2,F,es_transportation,12.73,0
6,F,es_transportation,5.82,0
1,F,es_transportation,15.51,0
2,F,es_transportation,25.24,0
3,F,es_transportation,50.23,0
4,F,es_transportation,37.83,0
3,F,es_transportation,38.84,0
3,M,es_health,15.94,0
3,F,es_transportation,7.67,0
3,M,es_transportation,18.65,0
1,M,es_transportation,34.99,0
4,F,es_transportation,53.93,0
4,F,es_transportation,53.68,0
4,F,es_transportation,13.36,0
3,F,es_transportation,4.28,0
6,F,es_transportation,9.33,0
2,F,es_transportation,27.14,0
5,M,es_transportation,19.01,0
2,M,es_transportation,27.54,0
0,M,es_barsandrestaurants,9.83,0
4,M,es_transportation,38.95,0
3,F,es_transportation,47.9,0
1,M,es_transportation,18.55,0
1,F,es_transportation,31.29,0
2,M,es_health,22.22,0
1,F,es_transportation,1.0998,0
4,M,es_transportation,11.55,0
4,M,es_transportation,41.76,0
3,F,es_transportation,37.62,0
2,F,es_transportation,32.32,0
2,M,es_transportation,12.14,0
2,M,es_transportation,20.79,0
4,F,es_transportation,34.06,0
5,F,es_transportation,17.65,0
4,F,es_transportation,15.01,0
3,M,es_transportation,20.15,0
3,M,es_transportation,35.74,0
3,M,es_transportation,13.29,0
2,F,es_transportation,7.5,0
4,M,es_transportation,40.11,0
2,M,es_transportation,14.65,0
2,F,es_transportation,11.44,0
4,F,es_transportation,14.5,0
4,M,es_transportation,15.89,0
6,F,es_transportation,1.0998,0
3,M,es_transportation,13.83,0
4,F,es_transportation,23,0
2,F,es_transportation,41.98,0
1,F,es_transportation,5.2,0
3,F,es_transportation,29.37,0
2,M,es_transportation,40.26,0
3,F,es_contents,44.65,0
4,F,es_transportation,33.75,0
5,M,es_transportation,17.18,0
2,F,es_transportation,52.77,0
6,M,es_transportation,24.66,0
2,F,es_transportation,3.21,0
3,F,es_food,33.52,0
3,F,es_transportation,17.57,0
2,M,es_transportation,16.15,0
3,M,es_transportation,19.35,0
4,M,es_transportation,17.54,0
2,M,es_transportation,57.74,0
5,F,es_transportation,32.68,0
2,M,es_fashion,110.15,0
2,F,es_transportation,20.31,0
2,F,es_transportation,24.77,0
2,F,es_transportation,50.5,0
4,M,es_transportation,11.76,0
1,M,es_transportation,4.6,0
3,F,es_transportation,37.19,0
3,M,es_transportation,59.48,0
2,M,es_fashion,30.24,0
4,M,es_transportation,30.64,0
5,F,es_transportation,27.64,0
3,F,es_wellnessandbeauty,63.98,0
3,M,es_food,12.34,0
1,M,es_transportation,33.36,0
1,F,es_transportation,27.32,0
3,F,es_home,133.3,0
6,F,es_transportation,17.68,0
3,M,es_transportation,34.58,0
2,M,es_health,143.16,0
4,F,es_transportation,17.65,0
4,F,es_transportation,23.57,0
4,M,es_transportation,47.12,0
2,F,es_transportation,22.57,0
3,M,es_transportation,36.15,0
1,M,es_sportsandtoys,13.79,0
5,F,es_transportation,14.6,0
4,M,es_transportation,26.34,0
5,M,es_fashion,22.09,0
2,F,es_transportation,1.37,0
2,F,es_transportation,33.36,0
2,M,es_transportation,2.32,0
4,F,es_transportation,57.78,0
2,F,es_transportation,38.35,0
4,F,es_transportation,31.07,0
5,F,es_wellnessandbeauty,12.42,0
4,F,es_transportation,50,0
3,M,es_transportation,74.23,0
1,M,es_transportation,34.76,0
1,F,es_transportation,30.63,0
4,M,es_transportation,27.55,0
2,F,es_transportation,4.19,0
2,M,es_transportation,15.05,0
3,F,es_transportation,24.08,0
2,M,es_transportation,17.05,0
2,M,es_transportation,9.29,0
3,F,es_transportation,13.02,0
6,F,es_transportation,41.4,0
6,M,es_transportation,46.43,0
4,F,es_transportation,56.93,0
1,F,es_transportation,40.13,0
1,F,es_transportation,18.42,0
2,F,es_transportation,6.65,0
2,F,es_transportation,25.63,0
6,M,es_fashion,100.22,0
4,F,es_transportation,2.35,0
2,F,es_transportation,31.14,0
2,F,es_transportation,16.39,0
3,F,es_sportsandtoys,54.68,0
4,F,es_transportation,4.36,0
3,M,es_tech,204.04,0
1,F,es_food,58.21,0
2,F,es_transportation,44.79,0
3,F,es_transportation,31.73,0
2,F,es_transportation,22.46,0
2,F,es_health,38.49,0
3,M,es_transportation,35.7,0
2,M,es_transportation,44.95,0
3,M,es_transportation,50.12,0
3,F,es_transportation,37.77,0
3,F,es_transportation,10.15,0
1,F,es_transportation,56.81,0
4,F,es_transportation,9.36,0
1,M,es_transportation,22.95,0
2,F,es_transportation,23.18,0
5,M,es_transportation,5.94,0
2,M,es_transportation,50.16,0
3,M,es_transportation,1.65,0
3,M,es_transportation,2.7,0
2,M,es_transportation,16.06,0
3,F,es_transportation,19.06,0
4,F,es_transportation,1.99,0
6,F,es_transportation,32.36,0
4,M,es_transportation,5.05,0
2,M,es_transportation,10.88,0
0,F,es_transportation,12.31,0
6,F,es_transportation,49.37,0
2,M,es_transportation,19.08,0
2,F,es_transportation,25.13,0
4,M,es_transportation,42.63,0
4,F,es_transportation,26.69,0
2,M,es_transportation,12.54,0
2,F,es_transportation,4.7,0
2,F,es_transportation,48.99,0
2,M,es_transportation,37.49,0
3,F,es_transportation,72.66,0
4,F,es_transportation,2.39,0
2,F,es_transportation,36.71,0
2,M,es_transportation,25.72,0
3,F,es_transportation,14.17,0
1,F,es_transportation,1.0998,0
1,F,es_transportation,25.11,0
3,F,es_transportation,25.96,0
5,F,es_transportation,58.61,0
3,F,es_transportation,10.37,0
3,M,es_transportation,14.2,0
1,M,es_transportation,20.19,0
1,F,es_transportation,14.15,0
2,F,es_transportation,39.88,0
3,F,es_transportation,51.54,0
4,F,es_transportation,22.62,0
3,F,es_transportation,19.64,0
2,F,es_transportation,10.71,0
3,M,es_transportation,30.63,0
5,F,es_transportation,26.36,0
1,F,es_transportation,10.55,0
2,F,es_transportation,22.7,0
4,M,es_transportation,58.5,0
3,F,es_transportation,24.65,0
1,F,es_transportation,30.7,0
4,F,es_transportation,1.0998,0
2,F,es_transportation,27.74,0
3,M,es_transportation,56.85,0
3,F,es_transportation,2.51,0
6,M,es_transportation,18.33,0
2,F,es_transportation,55.14,0
3,M,es_transportation,8.08,0
3,M,es_health,192.74,0
5,F,es_transportation,6.18,0
3,M,es_transportation,21.19,0
2,M,es_transportation,34.96,0
3,M,es_transportation,42.75,0
6,F,es_wellnessandbeauty,22.97,0
2,F,es_transportation,8.86,0
2,M,es_transportation,33.18,0
2,M,es_transportation,32.05,0
3,F,es_transportation,12.88,0
2,M,es_transportation,29.11,0
4,M,es_transportation,1.0998,0
4,M,es_transportation,34.11,0
3,F,es_transportation,15.52,0
5,M,es_transportation,34.24,0
3,F,es_transportation,7.53,0
5,F,es_food,5.87,0
2,F,es_transportation,56.29,0
4,M,es_barsandrestaurants,50.53,0
3,F,es_transportation,25.85,0
4,F,es_transportation,3.98,0
2,F,es_hyper,65.2,0
6,M,es_transportation,13.17,0
2,F,es_transportation,1.91,0
2,F,es_food,47.81,0
4,F,es_transportation,34.84,0
4,F,es_transportation,42.55,0
3,M,es_transportation,21.56,0
6,M,es_transportation,34.17,0
3,M,es_transportation,2.37,0
4,M,es_transportation,28.09,0
5,M,es_health,38.62,0
2,F,es_transportation,43.74,0
2,F,es_transportation,2.06,0
3,F,es_transportation,28.79,0
2,M,es_transportation,54.15,0
1,M,es_transportation,15.38,0
4,M,es_food,1.0998,0
3,F,es_transportation,5.17,0
2,F,es_transportation,51.15,0
3,M,es_transportation,68.87,0
2,M,es_transportation,1.0998,0
1,F,es_transportation,33.11,0
3,M,es_transportation,56.88,0
3,F,es_transportation,1.0998,0
3,M,es_transportation,20.37,0
3,F,es_transportation,56.5,0
2,F,es_transportation,43.78,0
4,M,es_transportation,29.75,0
4,F,es_transportation,30.81,0
2,M,es_transportation,18.16,0
3,M,es_transportation,41.89,0
1,M,es_transportation,12.08,0
4,M,es_wellnessandbeauty,59.81,0
2,F,es_transportation,15.37,0
2,M,es_transportation,20.89,0
2,F,es_transportation,66.23,0
2,M,es_transportation,26.19,0
2,F,es_transportation,36.44,0
2,F,es_transportation,18.95,0
2,M,es_wellnessandbeauty,67.22,0
5,F,es_transportation,41.6,0
2,F,es_contents,58.07,0
1,F,es_transportation,27.12,0
2,F,es_transportation,25.38,0
2,F,es_transportation,38.76,0
1,U,es_health,26.28,0
2,F,es_transportation,30.69,0
2,F,es_transportation,79,0
3,F,es_health,90.58,0
2,F,es_transportation,33.78,0
2,F,es_transportation,33.75,0
2,F,es_wellnessandbeauty,27.02,0
5,F,es_transportation,30.13,0
2,F,es_food,10.08,0
4,F,es_transportation,47.34,0
3,M,es_food,34.93,0
4,M,es_transportation,24.89,0
2,F,es_transportation,42.73,0
1,F,es_transportation,15.83,0
2,M,es_transportation,67.48,0
2,M,es_transportation,21.65,0
2,F,es_transportation,20.26,0
3,M,es_transportation,20.59,0
4,M,es_food,48.41,0
3,F,es_transportation,31.35,0
3,M,es_transportation,24.53,0
4,M,es_transportation,37.3,0
3,F,es_transportation,15.97,0
1,F,es_transportation,51.31,0
4,M,es_transportation,44.82,0
4,M,es_transportation,45.42,0
5,F,es_transportation,19.45,0
0,F,es_transportation,19.56,0
5,F,es_transportation,16.18,0
5,F,es_transportation,34.68,0
4,M,es_health,168.77,0
5,M,es_transportation,20.6,0
2,F,es_transportation,37.66,0
3,M,es_transportation,16.39,0
6,F,es_transportation,12.18,0
5,M,es_transportation,4.31,0
2,F,es_transportation,63.35,0
4,F,es_transportation,25.48,0
5,M,es_transportation,46.33,0
2,F,es_transportation,8.48,0
2,M,es_transportation,9.34,0
2,F,es_transportation,36.9,0
4,M,es_transportation,15.51,0
3,M,es_transportation,35.98,0
2,F,es_transportation,59.01,0
5,F,es_transportation,33.85,0
1,F,es_transportation,42.33,0
3,F,es_food,65.59,0
3,F,es_barsandrestaurants,72.75,0
4,F,es_transportation,35.56,0
4,M,es_transportation,3.2,0
4,F,es_transportation,15.61,0
2,M,es_transportation,27.21,0
5,M,es_transportation,49.55,0
2,M,es_transportation,20.17,0
5,F,es_transportation,20.27,0
5,F,es_transportation,13.87,0
3,M,es_transportation,51.65,0
2,M,es_transportation,39.91,0
3,F,es_transportation,29.07,0
3,M,es_transportation,26.79,0
3,M,es_transportation,38.81,0
2,M,es_health,102.21,0
5,M,es_transportation,14.65,0
6,F,es_health,177.28,0
2,M,es_transportation,71.15,0
3,F,es_food,69.54,0
3,M,es_transportation,10.65,0
3,F,es_transportation,19.88,0
2,M,es_wellnessandbeauty,126.11,0
6,M,es_transportation,29.01,0
5,M,es_transportation,40.01,0
3,F,es_transportation,46.5,0
2,M,es_transportation,46.29,0
4,F,es_hyper,102.9,0
1,M,es_transportation,39.83,0
2,M,es_health,215.34,0
